GEO_ID_2,GEO_ID,MSA,HH_TOT,HH_FAMILY,HH_MAR_FAM,HH_OTHER_FAM,HH_MALE_FAM,HH_FEMALE_FAM,HH_NON_FAMILY,HH_LIVING_ALONE,HH_NOT_LIVING_ALONE
29420,310M200US29420,"Lake Havasu City-Kingman, AZ Metro Area",80832,51465,39154,12311,3606,8705,29367,22816,6551
29460,310M200US29460,"Lakeland-Winter Haven, FL Metro Area",221381,153115,111361,41754,10575,31179,68266,56715,11551
29540,310M200US29540,"Lancaster, PA Metro Area",195330,137133,111084,26049,7256,18793,58197,46865,11332
29620,310M200US29620,"Lansing-East Lansing, MI Metro Area",182907,109372,81360,28012,7477,20535,73535,56438,17097
29700,310M200US29700,"Laredo, TX Metro Area",69668,56626,36819,19807,4024,15783,13042,10952,2090
29740,310M200US29740,"Las Cruces, NM Metro Area",74762,51781,36003,15778,3924,11854,22981,18054,4927
29820,310M200US29820,"Las Vegas-Henderson-Paradise, NV Metro Area",724446,465442,317402,148040,47542,100498,259004,202635,56369
29940,310M200US29940,"Lawrence, KS Metro Area",43729,23794,18298,5496,1852,3644,19935,13370,6565
30020,310M200US30020,"Lawton, OK Metro Area",45669,30017,21274,8743,2095,6648,15652,13120,2532
30140,310M200US30140,"Lebanon, PA Metro Area",52267,35976,27525,8451,2554,5897,16291,13813,2478
30300,310M200US30300,"Lewiston, ID-WA Metro Area",25437,16353,12435,3918,1086,2832,9084,7558,1526
30340,310M200US30340,"Lewiston-Auburn, ME Metro Area",44636,27791,20605,7186,2209,4977,16845,13105,3740
30460,310M200US30460,"Lexington-Fayette, KY Metro Area",194327,121658,88815,32843,8734,24109,72669,56043,16626
30620,310M200US30620,"Lima, OH Metro Area",39986,26203,18446,7757,2019,5738,13783,11468,2315
30700,310M200US30700,"Lincoln, NE Metro Area",124015,75038,57970,17068,5263,11805,48977,37248,11729
30780,310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",276358,179095,129591,49504,11536,37968,97263,81959,15304
30860,310M200US30860,"Logan, UT-ID Metro Area",39921,29962,25869,4093,1119,2974,9959,7085,2874
30980,310M200US30980,"Longview, TX Metro Area",77215,53319,38068,15251,3900,11351,23896,20797,3099
31020,310M200US31020,"Longview, WA Metro Area",39763,26082,19819,6263,1723,4540,13681,11039,2642
31080,310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",4272422,2913538,2005900,907638,277409,630229,1358884,1051652,307232
31140,310M200US31140,"Louisville/Jefferson County, KY-IN Metro Area",492904,318274,226916,91358,24077,67281,174630,145949,28681
31180,310M200US31180,"Lubbock, TX Metro Area",111917,70140,48854,21286,5909,15377,41777,31670,10107
31340,310M200US31340,"Lynchburg, VA Metro Area",99343,66286,50044,16242,3703,12539,33057,27663,5394
31420,310M200US31420,"Macon, GA Metro Area",84578,56013,36066,19947,3840,16107,28565,25044,3521
31460,310M200US31460,"Madera, CA Metro Area",43159,33201,24201,9000,2572,6428,9958,8437,1521
31540,310M200US31540,"Madison, WI Metro Area",258237,154158,121491,32667,10405,22262,104079,77026,27053
31700,310M200US31700,"Manchester-Nashua, NH Metro Area",155208,104048,80688,23360,6736,16624,51160,38647,12513
31740,310M200US31740,"Manhattan, KS Metro Area",34659,20034,16534,3500,1135,2365,14625,9872,4753
31860,310M200US31860,"Mankato-North Mankato, MN Metro Area",37476,22825,18161,4664,1520,3144,14651,10152,4499
31900,310M200US31900,"Mansfield, OH Metro Area",48103,30471,22814,7657,1846,5811,17632,15233,2399
32580,310M200US32580,"McAllen-Edinburg-Mission, TX Metro Area",224021,183335,126203,57132,11004,46128,40686,34990,5696
32780,310M200US32780,"Medford, OR Metro Area",83487,53375,39847,13528,4043,9485,30112,24134,5978
32820,310M200US32820,"Memphis, TN-MS-AR Metro Area",492066,325821,203952,121869,25492,96377,166245,141403,24842
32900,310M200US32900,"Merced, CA Metro Area",77692,59568,39543,20025,5535,14490,18124,14436,3688
33100,310M200US33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",2047042,1330793,895864,434929,112222,322707,716249,587431,128818
33140,310M200US33140,"Michigan City-La Porte, IN Metro Area",43004,28142,20797,7345,1830,5515,14862,12210,2652
33220,310M200US33220,"Midland, MI Metro Area",33617,23066,18784,4282,1279,3003,10551,8630,1921
33260,310M200US33260,"Midland, TX Metro Area",54500,37873,28279,9594,3029,6565,16627,13532,3095
33340,310M200US33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",624146,388209,279923,108286,27769,80517,235937,193389,42548
33460,310M200US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1334395,865549,673350,192199,56314,135885,468846,370102,98744
33540,310M200US33540,"Missoula, MT Metro Area",46624,26664,20219,6445,2108,4337,19960,14321,5639
33660,310M200US33660,"Mobile, AL Metro Area",154188,103554,68559,34995,6529,28466,50634,44150,6484
33700,310M200US33700,"Modesto, CA Metro Area",169196,124736,86404,38332,11702,26630,44460,34907,9553
33740,310M200US33740,"Monroe, LA Metro Area",66207,43456,28352,15104,2569,12535,22751,20063,2688
33780,310M200US33780,"Monroe, MI Metro Area",58566,41233,31890,9343,2987,6356,17333,14698,2635
33860,310M200US33860,"Montgomery, AL Metro Area",142861,94544,62264,32280,6192,26088,48317,42093,6224
34060,310M200US34060,"Morgantown, WV Metro Area",49507,28075,22055,6020,1925,4095,21432,16443,4989
34100,310M200US34100,"Morristown, TN Metro Area",44149,31061,23081,7980,2394,5586,13088,11377,1711
34580,310M200US34580,"Mount Vernon-Anacortes, WA Metro Area",45841,31190,24267,6923,1952,4971,14651,11573,3078
34620,310M200US34620,"Muncie, IN Metro Area",45761,27584,19828,7756,1972,5784,18177,13157,5020
34740,310M200US34740,"Muskegon, MI Metro Area",64490,43676,30856,12820,3428,9392,20814,17576,3238
34820,310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",167931,110740,84556,26184,7195,18989,57191,47289,9902
34900,310M200US34900,"Napa, CA Metro Area",49494,34328,26295,8033,2587,5446,15166,12040,3126
34940,310M200US34940,"Naples-Immokalee-Marco Island, FL Metro Area",129888,87665,70370,17295,5208,12087,42223,35635,6588
34980,310M200US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",664881,438865,328963,109902,27281,82621,226016,182391,43625
35100,310M200US35100,"New Bern, NC Metro Area",49504,34009,25727,8282,2220,6062,15495,13466,2029
35300,310M200US35300,"New Haven-Milford, CT Metro Area",326028,207295,146853,60442,14102,46340,118733,99889,18844
35380,310M200US35380,"New Orleans-Metairie, LA Metro Area",475118,295553,191783,103770,23983,79787,179565,151186,28379
35620,310M200US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",7121206,4717809,3277431,1440378,360489,1079889,2403397,1986416,416981
35660,310M200US35660,"Niles-Benton Harbor, MI Metro Area",61167,40269,29633,10636,2476,8160,20898,18161,2737
35840,310M200US35840,"North Port-Sarasota-Bradenton, FL Metro Area",309910,194874,155766,39108,9682,29426,115036,95264,19772
35980,310M200US35980,"Norwich-New London, CT Metro Area",106495,69416,51365,18051,5042,13009,37079,30579,6500
36100,310M200US36100,"Ocala, FL Metro Area",132287,86114,65404,20710,5252,15458,46173,38534,7639
36140,310M200US36140,"Ocean City, NJ Metro Area",40412,25946,20667,5279,1445,3834,14466,12537,1929
36220,310M200US36220,"Odessa, TX Metro Area",50868,36204,24830,11374,3200,8174,14664,11711,2953
36260,310M200US36260,"Ogden-Clearfield, UT Metro Area",197475,154078,125781,28297,8720,19577,43397,36015,7382
36420,310M200US36420,"Oklahoma City, OK Metro Area",494884,323761,236482,87279,25561,61718,171123,140384,30739
36500,310M200US36500,"Olympia-Tumwater, WA Metro Area",102631,68238,52213,16025,4659,11366,34393,27076,7317
36540,310M200US36540,"Omaha-Council Bluffs, NE-IA Metro Area",344424,225879,170632,55247,15160,40087,118545,97172,21373
36740,310M200US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",798168,532416,380704,151712,37958,113754,265752,206332,59420
36780,310M200US36780,"Oshkosh-Neenah, WI Metro Area",68939,41687,32845,8842,2622,6220,27252,21497,5755
36980,310M200US36980,"Owensboro, KY Metro Area",45560,31213,23751,7462,2078,5384,14347,12258,2089
37100,310M200US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",268969,198047,149844,48203,14829,33374,70922,55777,15145
37340,310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",222791,141695,105448,36247,9439,26808,81096,67558,13538
37460,310M200US37460,"Panama City, FL Metro Area",73271,47280,34833,12447,3604,8843,25991,21283,4708
37620,310M200US37620,"Parkersburg-Vienna, WV Metro Area",38622,24932,18588,6344,1907,4437,13690,11814,1876
37860,310M200US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",172314,111232,81754,29478,7817,21661,61082,49153,11929
37900,310M200US37900,"Peoria, IL Metro Area",152155,99050,76022,23028,5429,17599,53105,45383,7722
37980,310M200US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2230987,1445925,1029134,416791,101593,315198,785062,653767,131295
38060,310M200US38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",1570117,1036417,747684,288733,88369,200364,533700,420698,113002
38220,310M200US38220,"Pine Bluff, AR Metro Area",35493,22737,14687,8050,1648,6402,12756,11508,1248
38300,310M200US38300,"Pittsburgh, PA Metro Area",991522,611943,463906,148037,38032,110005,379579,320471,59108
38340,310M200US38340,"Pittsfield, MA Metro Area",55240,33021,24005,9016,2405,6611,22219,18971,3248
38540,310M200US38540,"Pocatello, ID Metro Area",30394,20064,15513,4551,1270,3281,10330,8092,2238
38860,310M200US38860,"Portland-South Portland, ME Metro Area",214667,134957,105741,29216,9239,19977,79710,61486,18224
38900,310M200US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",886763,565325,432966,132359,39467,92892,321438,242425,79013
38940,310M200US38940,"Port St. Lucie, FL Metro Area",169850,110529,85254,25275,7040,18235,59321,49956,9365
39140,310M200US39140,"Prescott, AZ Metro Area",92310,58562,46831,11731,3089,8642,33748,27770,5978
39300,310M200US39300,"Providence-Warwick, RI-MA Metro Area",622631,396417,280058,116359,29212,87147,226214,183831,42383
39340,310M200US39340,"Provo-Orem, UT Metro Area",151570,124736,107699,17037,4814,12223,26834,18279,8555
39380,310M200US39380,"Pueblo, CO Metro Area",62888,40660,28148,12512,3563,8949,22228,18646,3582
39460,310M200US39460,"Punta Gorda, FL Metro Area",71856,46876,38580,8296,2561,5735,24980,21054,3926
39540,310M200US39540,"Racine, WI Metro Area",75183,50245,37299,12946,3833,9113,24938,20600,4338
39580,310M200US39580,"Raleigh, NC Metro Area",450125,306186,233771,72415,18675,53740,143939,115026,28913
39660,310M200US39660,"Rapid City, SD Metro Area",56022,36665,28406,8259,2633,5626,19357,16082,3275
39740,310M200US39740,"Reading, PA Metro Area",153312,105998,78875,27123,8243,18880,47314,37989,9325
39820,310M200US39820,"Redding, CA Metro Area",69375,44950,33302,11648,3365,8283,24425,19548,4877
39900,310M200US39900,"Reno, NV Metro Area",168112,103726,76114,27612,8486,19126,64386,49724,14662
40060,310M200US40060,"Richmond, VA Metro Area",468648,304729,216945,87784,20075,67709,163919,134109,29810
40140,310M200US40140,"Riverside-San Bernardino-Ontario, CA Metro Area",1313557,979189,691328,287861,89307,198554,334368,265565,68803
40220,310M200US40220,"Roanoke, VA Metro Area",128764,83580,61934,21646,5453,16193,45184,38386,6798
40340,310M200US40340,"Rochester, MN Metro Area",82939,55974,45479,10495,2986,7509,26965,22339,4626
40380,310M200US40380,"Rochester, NY Metro Area",430459,268759,193126,75633,18642,56991,161700,130989,30711
40420,310M200US40420,"Rockford, IL Metro Area",132041,88592,63791,24801,6431,18370,43449,36750,6699
40580,310M200US40580,"Rocky Mount, NC Metro Area",57737,38088,24322,13766,2649,11117,19649,16817,2832
40660,310M200US40660,"Rome, GA Metro Area",34874,23513,16782,6731,1798,4933,11361,9480,1881
40900,310M200US40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",797135,529877,383857,146020,41101,104919,267258,207407,59851
40980,310M200US40980,"Saginaw, MI Metro Area",77925,49689,34732,14957,3446,11511,28236,24280,3956
41060,310M200US41060,"St. Cloud, MN Metro Area",72897,47374,37123,10251,3671,6580,25523,18398,7125
41100,310M200US41100,"St. George, UT Metro Area",48920,37180,31025,6155,1539,4616,11740,9631,2109
41140,310M200US41140,"St. Joseph, MO-KS Metro Area",46849,30365,22810,7555,2084,5471,16484,13600,2884
41180,310M200US41180,"St. Louis, MO-IL Metro Area",1104672,719326,522631,196695,48209,148486,385346,325438,59908
41420,310M200US41420,"Salem, OR Metro Area",142454,98277,72269,26008,7712,18296,44177,35418,8759
41500,310M200US41500,"Salinas, CA Metro Area",125402,90914,64890,26024,8654,17370,34488,27032,7456
41540,310M200US41540,"Salisbury, MD-DE Metro Area",147330,98206,72345,25861,7023,18838,49124,39649,9475
41620,310M200US41620,"Salt Lake City, UT Metro Area",370523,262544,204942,57602,18202,39400,107979,84364,23615
41660,310M200US41660,"San Angelo, TX Metro Area",43483,27907,20340,7567,1972,5595,15576,13038,2538
41700,310M200US41700,"San Antonio-New Braunfels, TX Metro Area",779381,539835,378103,161732,41067,120665,239546,198164,41382
41740,310M200US41740,"San Diego-Carlsbad, CA Metro Area",1094157,731328,542897,188431,55881,132550,362829,267512,95317
41860,310M200US41860,"San Francisco-Oakland-Hayward, CA Metro Area",1660221,1046725,788246,258479,76673,181806,613496,459860,153636
41940,310M200US41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",638661,460455,360149,100306,32493,67813,178206,134605,43601
42020,310M200US42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",103576,65508,52168,13340,4063,9277,38068,27089,10979
42100,310M200US42100,"Santa Cruz-Watsonville, CA Metro Area",94802,59675,45465,14210,4162,10048,35127,24995,10132
42140,310M200US42140,"Santa Fe, NM Metro Area",61179,36482,26724,9758,2901,6857,24697,20100,4597
42200,310M200US42200,"Santa Maria-Santa Barbara, CA Metro Area",142713,93473,69524,23949,7446,16503,49240,35414,13826
42220,310M200US42220,"Santa Rosa, CA Metro Area",187782,118467,88203,30264,10009,20255,69315,53124,16191
42340,310M200US42340,"Savannah, GA Metro Area",134785,87366,60680,26686,6116,20570,47419,38092,9327
42540,310M200US42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",224620,141530,101107,40423,11889,28534,83090,71520,11570
42660,310M200US42660,"Seattle-Tacoma-Bellevue, WA Metro Area",1398003,877774,680853,196921,60285,136636,520229,397605,122624
42680,310M200US42680,"Sebastian-Vero Beach, FL Metro Area",57825,36247,28898,7349,1999,5350,21578,18587,2991
42700,310M200US42700,"Sebring, FL Metro Area",40397,25837,20890,4947,1166,3781,14560,12680,1880
43100,310M200US43100,"Sheboygan, WI Metro Area",46701,30905,25022,5883,1837,4046,15796,13325,2471
43300,310M200US43300,"Sherman-Denison, TX Metro Area",47215,32294,23819,8475,2284,6191,14921,12541,2380
43340,310M200US43340,"Shreveport-Bossier City, LA Metro Area",171125,109564,70116,39448,8402,31046,61561,54584,6977
43420,310M200US43420,"Sierra Vista-Douglas, AZ Metro Area",48825,32200,24240,7960,2088,5872,16625,14124,2501
43580,310M200US43580,"Sioux City, IA-NE-SD Metro Area",64185,43437,32744,10693,3362,7331,20748,17402,3346
43620,310M200US43620,"Sioux Falls, SD Metro Area",93950,61621,47903,13718,3884,9834,32329,25977,6352
43780,310M200US43780,"South Bend-Mishawaka, IN-MI Metro Area",122106,79128,58226,20902,5518,15384,42978,35832,7146
43900,310M200US43900,"Spartanburg, SC Metro Area",121558,84274,58403,25871,6420,19451,37284,32263,5021
44060,310M200US44060,"Spokane-Spokane Valley, WA Metro Area",212546,135727,103948,31779,9138,22641,76819,60936,15883
44100,310M200US44100,"Springfield, IL Metro Area",88029,54423,39527,14896,3989,10907,33606,27902,5704
44140,310M200US44140,"Springfield, MA Metro Area",235531,149875,100372,49503,11919,37584,85656,68375,17281
44180,310M200US44180,"Springfield, MO Metro Area",178510,114839,89023,25816,7627,18189,63671,49803,13868
44220,310M200US44220,"Springfield, OH Metro Area",54809,35980,25299,10681,2705,7976,18829,15778,3051
44300,310M200US44300,"State College, PA Metro Area",57183,32532,26624,5908,2173,3735,24651,16350,8301
44420,310M200US44420,"Staunton-Waynesboro, VA Metro Area",47568,32221,24586,7635,2261,5374,15347,13069,2278
44700,310M200US44700,"Stockton-Lodi, CA Metro Area",219073,163845,113594,50251,15509,34742,55228,43549,11679
44940,310M200US44940,"Sumter, SC Metro Area",40571,27769,18015,9754,1896,7858,12802,11069,1733
45060,310M200US45060,"Syracuse, NY Metro Area",256229,160300,115347,44953,11945,33008,95929,77094,18835
45220,310M200US45220,"Tallahassee, FL Metro Area",143900,83490,56460,27030,6197,20833,60410,42795,17615
45300,310M200US45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",1145501,702244,506900,195344,51201,144143,443257,363335,79922
45460,310M200US45460,"Terre Haute, IN Metro Area",64837,41756,30952,10804,3210,7594,23081,18994,4087
45500,310M200US45500,"Texarkana, TX-AR Metro Area",55634,37736,25700,12036,2474,9562,17898,15625,2273
45540,310M200US45540,"The Villages, FL Metro Area",48039,32883,29758,3125,742,2383,15156,13113,2043
45780,310M200US45780,"Toledo, OH Metro Area",243939,149460,103643,45817,12026,33791,94479,77007,17472
45820,310M200US45820,"Topeka, KS Metro Area",93364,60175,46186,13989,4238,9751,33189,27898,5291
45940,310M200US45940,"Trenton, NJ Metro Area",130546,88299,65029,23270,6114,17156,42247,35468,6779
46060,310M200US46060,"Tucson, AZ Metro Area",389658,239972,169543,70429,20603,49826,149686,119767,29919
46140,310M200US46140,"Tulsa, OK Metro Area",372665,248034,181458,66576,18690,47886,124631,104541,20090
46220,310M200US46220,"Tuscaloosa, AL Metro Area",82699,54760,38133,16627,3470,13157,27939,23509,4430
46340,310M200US46340,"Tyler, TX Metro Area",78778,53709,39518,14191,3675,10516,25069,20991,4078
46520,310M200US46520,"Urban Honolulu, HI Metro Area",309602,217945,163201,54744,16620,38124,91657,71621,20036
46540,310M200US46540,"Utica-Rome, NY Metro Area",116974,73125,52187,20938,5916,15022,43849,36725,7124
46660,310M200US46660,"Valdosta, GA Metro Area",51033,32277,22185,10092,1853,8239,18756,14601,4155
46700,310M200US46700,"Vallejo-Fairfield, CA Metro Area",143612,103174,71956,31218,8561,22657,40438,31739,8699
47020,310M200US47020,"Victoria, TX Metro Area",35391,25166,18358,6808,1719,5089,10225,8685,1540
47220,310M200US47220,"Vineland-Bridgeton, NJ Metro Area",50368,35059,21992,13067,3234,9833,15309,12318,2991
47260,310M200US47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",631299,425277,298325,126952,28572,98380,206022,166848,39174
47300,310M200US47300,"Visalia-Porterville, CA Metro Area",133570,104130,70004,34126,11501,22625,29440,23272,6168
47380,310M200US47380,"Waco, TX Metro Area",92187,61229,43545,17684,4290,13394,30958,24901,6057
47460,310M200US47460,"Walla Walla, WA Metro Area",23382,14770,11563,3207,841,2366,8612,7422,1190
47580,310M200US47580,"Warner Robins, GA Metro Area",67659,47443,34453,12990,2291,10699,20216,17422,2794
47900,310M200US47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2135657,1408440,1046714,361726,95997,265729,727217,578019,149198
47940,310M200US47940,"Waterloo-Cedar Falls, IA Metro Area",66958,40999,32523,8476,2290,6186,25959,20694,5265
48060,310M200US48060,"Watertown-Fort Drum, NY Metro Area",44306,30116,23204,6912,1835,5077,14190,11659,2531
48140,310M200US48140,"Wausau, WI Metro Area",53848,36303,29178,7125,2586,4539,17545,14502,3043
48260,310M200US48260,"Weirton-Steubenville, WV-OH Metro Area",50882,32842,24422,8420,2583,5837,18040,15691,2349
48300,310M200US48300,"Wenatchee, WA Metro Area",41264,29146,22788,6358,2205,4153,12118,10043,2075
48540,310M200US48540,"Wheeling, WV-OH Metro Area",59912,37967,29373,8594,2559,6035,21945,19039,2906
48620,310M200US48620,"Wichita, KS Metro Area",242912,159533,119954,39579,11570,28009,83379,71823,11556
48660,310M200US48660,"Wichita Falls, TX Metro Area",55437,36174,26624,9550,2704,6846,19263,16473,2790
48700,310M200US48700,"Williamsport, PA Metro Area",45906,29537,22598,6939,2012,4927,16369,13408,2961
48900,310M200US48900,"Wilmington, NC Metro Area",108533,65424,48521,16903,4700,12203,43109,33319,9790
49020,310M200US49020,"Winchester, VA-WV Metro Area",50257,32371,25238,7133,2013,5120,17886,14924,2962
49180,310M200US49180,"Winston-Salem, NC Metro Area",257656,170293,125417,44876,11664,33212,87363,74362,13001
49340,310M200US49340,"Worcester, MA-CT Metro Area",345452,230544,170666,59878,16549,43329,114908,92270,22638
49420,310M200US49420,"Yakima, WA Metro Area",79972,57541,40521,17020,4982,12038,22431,18302,4129
49620,310M200US49620,"York-Hanover, PA Metro Area",167416,116539,89543,26996,8263,18733,50877,41383,9494
49660,310M200US49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",230164,146502,103962,42540,10774,31766,83662,73409,10253
49700,310M200US49700,"Yuba City, CA Metro Area",57056,41634,29727,11907,4066,7841,15422,11975,3447
49740,310M200US49740,"Yuma, AZ Metro Area",70639,54231,40757,13474,4334,9140,16408,13427,2981
