Race,Gender,Education,Age,Rf,ll,ul
WhiteNH,Male,some_coll_,Age_75_,16,138.624494,152.2039001
BlackNH,Female,HS_or_less,Age_35_44,1,109.1929151,111.3318084
BlackNH,Female,HS_or_less,Age_35_44,2,109.5462372,112.1074296
BlackNH,Female,HS_or_less,Age_35_44,3,134.4843956,136.4597051
BlackNH,Female,HS_or_less,Age_35_44,4,109.9885934,112.2221814
BlackNH,Female,HS_or_less,Age_35_44,5,110.773926,112.8450484
BlackNH,Female,HS_or_less,Age_35_44,6,135.6957105,139.4020493
BlackNH,Female,HS_or_less,Age_35_44,7,108.2439599,112.5413426
BlackNH,Female,HS_or_less,Age_35_44,8,109.7620829,112.5614153
BlackNH,Female,HS_or_less,Age_35_44,9,133.8852483,136.2685244
BlackNH,Female,HS_or_less,Age_35_44,10,110.2812937,114.4172761
BlackNH,Female,HS_or_less,Age_35_44,11,135.1278549,138.3458688
BlackNH,Female,HS_or_less,Age_35_44,12,138.0431698,148.4469451
BlackNH,Female,HS_or_less,Age_35_44,13,134.0561133,137.635088
BlackNH,Female,HS_or_less,Age_35_44,14,109.3782508,113.819813
BlackNH,Female,HS_or_less,Age_35_44,15,135.8786593,141.0190999
BlackNH,Female,HS_or_less,Age_35_44,16,134.0525336,146.9847734
BlackNH,Female,some_coll_,Age_35_44,1,108.1864944,110.1007707
BlackNH,Female,some_coll_,Age_35_44,2,108.316504,111.0997044
BlackNH,Female,some_coll_,Age_35_44,3,133.5458193,135.160823
BlackNH,Female,some_coll_,Age_35_44,4,108.7818687,111.1914477
BlackNH,Female,some_coll_,Age_35_44,5,109.826105,111.555411
BlackNH,Female,some_coll_,Age_35_44,6,134.7675354,138.0927659
BlackNH,Female,some_coll_,Age_35_44,7,107.0488214,111.4990227
BlackNH,Female,some_coll_,Age_35_44,8,108.5524367,111.533603
BlackNH,Female,some_coll_,Age_35_44,9,132.8800548,135.0362595
BlackNH,Female,some_coll_,Age_35_44,10,109.2173554,113.2437559
BlackNH,Female,some_coll_,Age_35_44,11,134.060869,137.1753963
BlackNH,Female,some_coll_,Age_35_44,12,136.9043734,147.3482831
BlackNH,Female,some_coll_,Age_35_44,13,132.9626558,136.4910871
BlackNH,Female,some_coll_,Age_35_44,14,108.2267165,112.7338889
BlackNH,Female,some_coll_,Age_35_44,15,134.6333049,140.0269959
BlackNH,Female,some_coll_,Age_35_44,16,132.9024383,145.8974103
BlackNH,Female,HS_or_less,Age_45_54,1,109.9091425,112.1009706
BlackNH,Female,HS_or_less,Age_45_54,2,110.3004314,112.8386251
BlackNH,Female,HS_or_less,Age_45_54,3,135.2002903,137.2292001
BlackNH,Female,HS_or_less,Age_45_54,4,110.6814933,113.0146711
BlackNH,Female,HS_or_less,Age_45_54,5,111.5754299,113.5289341
BlackNH,Female,HS_or_less,Age_45_54,6,136.6882835,139.8948659
BlackNH,Female,HS_or_less,Age_45_54,7,109.1492812,113.1214109
BlackNH,Female,HS_or_less,Age_45_54,8,110.4355087,113.3733791
BlackNH,Female,HS_or_less,Age_45_54,9,134.7066968,136.9324655
BlackNH,Female,HS_or_less,Age_45_54,10,110.9715451,115.2124143
BlackNH,Female,HS_or_less,Age_45_54,11,135.8511833,139.1079301
BlackNH,Female,HS_or_less,Age_45_54,12,138.7411237,149.2343808
BlackNH,Female,HS_or_less,Age_45_54,13,134.8071708,138.3694201
BlackNH,Female,HS_or_less,Age_45_54,14,110.2567273,114.4267261
BlackNH,Female,HS_or_less,Age_45_54,15,136.5618329,141.8213159
BlackNH,Female,HS_or_less,Age_45_54,16,134.9310008,147.5916958
BlackNH,Female,some_coll_,Age_45_54,1,108.8126378,110.9600169
BlackNH,Female,some_coll_,Age_45_54,2,109.0062868,111.8953112
BlackNH,Female,some_coll_,Age_45_54,3,134.1552182,136.0368138
BlackNH,Female,some_coll_,Age_45_54,4,109.4085188,112.0501872
BlackNH,Female,some_coll_,Age_45_54,5,110.5341938,112.3327119
BlackNH,Female,some_coll_,Age_45_54,6,135.7306321,138.6150589
BlackNH,Female,some_coll_,Age_45_54,7,107.9052105,112.1280232
BlackNH,Female,some_coll_,Age_45_54,8,109.1732856,112.3981438
BlackNH,Female,some_coll_,Age_45_54,9,133.6237265,135.7779775
BlackNH,Female,some_coll_,Age_45_54,10,109.8632707,114.0832303
BlackNH,Female,some_coll_,Age_45_54,11,134.727686,137.9939689
BlackNH,Female,some_coll_,Age_45_54,12,137.5854947,148.1525514
BlackNH,Female,some_coll_,Age_45_54,13,133.6634707,137.2756619
BlackNH,Female,some_coll_,Age_45_54,14,109.0611952,113.3847998
BlackNH,Female,some_coll_,Age_45_54,15,135.2868323,140.8588581
BlackNH,Female,some_coll_,Age_45_54,16,133.7661544,146.5190838
BlackNH,Female,HS_or_less,Age_55_64,1,111.9196389,114.0480887
BlackNH,Female,HS_or_less,Age_55_64,2,112.2432039,114.853467
BlackNH,Female,HS_or_less,Age_55_64,3,137.1803003,139.2068046
BlackNH,Female,HS_or_less,Age_55_64,4,112.8079463,114.8458326
BlackNH,Female,HS_or_less,Age_55_64,5,113.4614767,115.6005019
BlackNH,Female,HS_or_less,Age_55_64,6,138.4673911,142.0733728
BlackNH,Female,HS_or_less,Age_55_64,7,111.1950679,115.0332388
BlackNH,Female,HS_or_less,Age_55_64,8,112.4992681,115.2672342
BlackNH,Female,HS_or_less,Age_55_64,9,136.653305,138.9434718
BlackNH,Female,HS_or_less,Age_55_64,10,113.0907657,117.0508082
BlackNH,Female,HS_or_less,Age_55_64,11,137.8498011,141.0669268
BlackNH,Female,HS_or_less,Age_55_64,12,140.6493066,151.2838124
BlackNH,Female,HS_or_less,Age_55_64,13,136.7646226,140.3695828
BlackNH,Female,HS_or_less,Age_55_64,14,112.3039257,116.3371422
BlackNH,Female,HS_or_less,Age_55_64,15,138.4470029,143.8937604
BlackNH,Female,HS_or_less,Age_55_64,16,136.7918065,149.6885046
BlackNH,Female,some_coll_,Age_55_64,1,110.8383124,112.8919568
BlackNH,Female,some_coll_,Age_55_64,2,110.9635283,113.8956842
BlackNH,Female,some_coll_,Age_55_64,3,136.1514224,137.9982241
BlackNH,Female,some_coll_,Age_55_64,4,111.5283612,113.8879593
BlackNH,Female,some_coll_,Age_55_64,5,112.4281428,114.3963773
BlackNH,Female,some_coll_,Age_55_64,6,137.4993149,140.8039906
BlackNH,Female,some_coll_,Age_55_64,7,109.9542286,114.0366197
BlackNH,Female,some_coll_,Age_55_64,8,111.2388832,114.2901607
BlackNH,Female,some_coll_,Age_55_64,9,135.5828862,137.7764323
BlackNH,Female,some_coll_,Age_55_64,10,111.9908685,115.9132471
BlackNH,Female,some_coll_,Age_55_64,11,136.7355671,139.9437023
BlackNH,Female,some_coll_,Age_55_64,12,139.4969661,150.1986945
BlackNH,Female,some_coll_,Age_55_64,13,135.6294403,139.2673068
BlackNH,Female,some_coll_,Age_55_64,14,111.1130532,115.2905563
BlackNH,Female,some_coll_,Age_55_64,15,137.1823099,142.9209951
BlackNH,Female,some_coll_,Age_55_64,16,135.6301079,148.6127448
BlackNH,Female,HS_or_less,Age_65_74,1,114.2352863,116.4144138
BlackNH,Female,HS_or_less,Age_65_74,2,114.4220975,117.3565459
BlackNH,Female,HS_or_less,Age_65_74,3,139.6710179,141.3980594
BlackNH,Female,HS_or_less,Age_65_74,4,114.8766056,117.4591457
BlackNH,Female,HS_or_less,Age_65_74,5,115.6955853,118.0483657
BlackNH,Female,HS_or_less,Age_65_74,6,140.8051677,144.4175687
BlackNH,Female,HS_or_less,Age_65_74,7,113.2374471,117.672832
BlackNH,Female,HS_or_less,Age_65_74,8,114.590695,117.8577798
BlackNH,Female,HS_or_less,Age_65_74,9,138.8026523,141.476097
BlackNH,Female,HS_or_less,Age_65_74,10,115.2650867,119.5584596
BlackNH,Female,HS_or_less,Age_65_74,11,140.1645403,143.43416
BlackNH,Female,HS_or_less,Age_65_74,12,143.0466281,153.5684633
BlackNH,Female,HS_or_less,Age_65_74,13,139.0571374,142.7590405
BlackNH,Female,HS_or_less,Age_65_74,14,114.4679053,118.8551351
BlackNH,Female,HS_or_less,Age_65_74,15,140.7937518,146.228984
BlackNH,Female,HS_or_less,Age_65_74,16,139.0045378,152.1577457
BlackNH,Female,some_coll_,Age_65_74,1,113.0874793,115.3247624
BlackNH,Female,some_coll_,Age_65_74,2,113.1149405,116.4262445
BlackNH,Female,some_coll_,Age_65_74,3,138.5707781,140.2608408
BlackNH,Female,some_coll_,Age_65_74,4,113.5782692,116.5200237
BlackNH,Female,some_coll_,Age_65_74,5,114.590945,116.9155475
BlackNH,Female,some_coll_,Age_65_74,6,139.7943383,143.1909397
BlackNH,Female,some_coll_,Age_65_74,7,111.981804,116.6910166
BlackNH,Female,some_coll_,Age_65_74,8,113.3102238,116.9007925
BlackNH,Female,some_coll_,Age_65_74,9,137.6712225,140.3700684
BlackNH,Female,some_coll_,Age_65_74,10,114.1305309,118.455557
BlackNH,Female,some_coll_,Age_65_74,11,139.0071269,142.354115
BlackNH,Female,some_coll_,Age_65_74,12,141.8804982,152.4971349
BlackNH,Female,some_coll_,Age_65_74,13,137.884622,141.6940975
BlackNH,Female,some_coll_,Age_65_74,14,113.2513851,117.8341969
BlackNH,Female,some_coll_,Age_65_74,15,139.504007,145.2812704
BlackNH,Female,some_coll_,Age_65_74,16,137.8329216,151.0919035
BlackNH,Female,HS_or_less,Age_75_,1,117.7338481,120.5812863
BlackNH,Female,HS_or_less,Age_75_,2,117.7690138,121.675064
BlackNH,Female,HS_or_less,Age_75_,3,143.0698481,145.6646636
BlackNH,Female,HS_or_less,Age_75_,4,118.3935943,121.6075914
BlackNH,Female,HS_or_less,Age_75_,5,119.3590811,122.0503043
BlackNH,Female,HS_or_less,Age_75_,6,144.6255604,148.2626103
BlackNH,Female,HS_or_less,Age_75_,7,117.2252642,121.3504493
BlackNH,Female,HS_or_less,Age_75_,8,118.201582,121.9123271
BlackNH,Female,HS_or_less,Age_75_,9,142.5656827,145.378501
BlackNH,Female,HS_or_less,Age_75_,10,118.9782328,123.5107479
BlackNH,Female,HS_or_less,Age_75_,11,143.6138959,147.6502387
BlackNH,Female,HS_or_less,Age_75_,12,146.5010228,157.779503
BlackNH,Female,HS_or_less,Age_75_,13,142.9149643,146.5666479
BlackNH,Female,HS_or_less,Age_75_,14,118.0971261,122.8913487
BlackNH,Female,HS_or_less,Age_75_,15,144.5392916,150.1488786
BlackNH,Female,HS_or_less,Age_75_,16,142.8683907,155.9593272
BlackNH,Female,some_coll_,Age_75_,1,116.5130767,119.5645993
BlackNH,Female,some_coll_,Age_75_,2,116.4493585,120.7572609
BlackNH,Female,some_coll_,Age_75_,3,141.874322,144.6227313
BlackNH,Female,some_coll_,Age_75_,4,117.0610651,120.7026623
BlackNH,Female,some_coll_,Age_75_,5,118.1666388,121.0052882
BlackNH,Female,some_coll_,Age_75_,6,143.5461261,147.1045862
BlackNH,Female,some_coll_,Age_75_,7,115.9070354,120.4312196
BlackNH,Female,some_coll_,Age_75_,8,116.8806165,120.9958342
BlackNH,Female,some_coll_,Age_75_,9,141.3537412,144.352984
BlackNH,Female,some_coll_,Age_75_,10,117.7931907,122.4583317
BlackNH,Female,some_coll_,Age_75_,11,142.4067398,146.6199365
BlackNH,Female,some_coll_,Age_75_,12,145.3172563,156.7258111
BlackNH,Female,some_coll_,Age_75_,13,141.6797937,145.5643602
BlackNH,Female,some_coll_,Age_75_,14,116.8414405,121.9095759
BlackNH,Female,some_coll_,Age_75_,15,143.2149765,149.2357353
BlackNH,Female,some_coll_,Age_75_,16,141.678609,154.9116505
BlackNH,Male,HS_or_less,Age_35_44,1,109.6345575,111.9457988
BlackNH,Male,HS_or_less,Age_35_44,2,109.9246041,112.7846956
BlackNH,Male,HS_or_less,Age_35_44,3,134.9264146,137.073319
BlackNH,Male,HS_or_less,Age_35_44,4,110.5156891,112.7507185
BlackNH,Male,HS_or_less,Age_35_44,5,111.2268082,113.4477991
BlackNH,Male,HS_or_less,Age_35_44,6,136.4223584,139.7310342
BlackNH,Male,HS_or_less,Age_35_44,7,108.7042874,113.1366479
BlackNH,Male,HS_or_less,Age_35_44,8,110.2039678,113.1751632
BlackNH,Male,HS_or_less,Age_35_44,9,134.3314173,136.8779882
BlackNH,Male,HS_or_less,Age_35_44,10,110.8504884,114.9037141
BlackNH,Male,HS_or_less,Age_35_44,11,135.6613807,138.8679758
BlackNH,Male,HS_or_less,Age_35_44,12,138.6125147,148.933233
BlackNH,Male,HS_or_less,Age_35_44,13,134.7312429,138.0155913
BlackNH,Male,HS_or_less,Age_35_44,14,109.9621489,114.2915477
BlackNH,Male,HS_or_less,Age_35_44,15,136.4435443,141.5098477
BlackNH,Male,HS_or_less,Age_35_44,16,134.5958591,147.4970807
BlackNH,Male,some_coll_,Age_35_44,1,108.55081,110.7920879
BlackNH,Male,some_coll_,Age_35_44,2,108.6580643,111.8137769
BlackNH,Male,some_coll_,Age_35_44,3,133.8927691,135.8695061
BlackNH,Male,some_coll_,Age_35_44,4,109.2491274,111.7798217
BlackNH,Male,some_coll_,Age_35_44,5,110.1907548,112.246394
BlackNH,Male,some_coll_,Age_35_44,6,135.469726,138.4462082
BlackNH,Male,some_coll_,Age_35_44,7,107.4793198,112.1241571
BlackNH,Male,some_coll_,Age_35_44,8,108.9528905,112.188782
BlackNH,Male,some_coll_,Age_35_44,9,133.2565288,135.7154183
BlackNH,Male,some_coll_,Age_35_44,10,109.750507,113.7662372
BlackNH,Male,some_coll_,Age_35_44,11,134.5476046,137.7442935
BlackNH,Male,some_coll_,Age_35_44,12,137.4592953,147.848994
BlackNH,Male,some_coll_,Age_35_44,13,133.5948977,136.914478
BlackNH,Male,some_coll_,Age_35_44,14,108.7763752,113.239863
BlackNH,Male,some_coll_,Age_35_44,15,135.1687706,140.547163
BlackNH,Male,some_coll_,Age_35_44,16,133.4342845,146.4211968
BlackNH,Male,HS_or_less,Age_45_54,1,110.2998658,112.7658801
BlackNH,Male,HS_or_less,Age_45_54,2,110.6333614,113.5613279
BlackNH,Male,HS_or_less,Age_45_54,3,135.5877922,137.8973311
BlackNH,Male,HS_or_less,Age_45_54,4,111.1552119,113.5965853
BlackNH,Male,HS_or_less,Age_45_54,5,111.9653712,114.1946257
BlackNH,Male,HS_or_less,Age_45_54,6,137.4049387,140.2338435
BlackNH,Male,HS_or_less,Age_45_54,7,109.5735285,113.7527964
BlackNH,Male,HS_or_less,Age_45_54,8,110.8406442,114.0238764
BlackNH,Male,HS_or_less,Age_45_54,9,135.0954782,137.5993169
BlackNH,Male,HS_or_less,Age_45_54,10,111.5092628,115.7303294
BlackNH,Male,HS_or_less,Age_45_54,11,136.3458089,139.6689373
BlackNH,Male,HS_or_less,Age_45_54,12,139.2978758,149.7332615
BlackNH,Male,HS_or_less,Age_45_54,13,135.4444624,138.7877614
BlackNH,Male,HS_or_less,Age_45_54,14,110.8131353,114.9259509
BlackNH,Male,HS_or_less,Age_45_54,15,137.1013951,142.3373866
BlackNH,Male,HS_or_less,Age_45_54,16,135.4645691,148.1137602
BlackNH,Male,some_coll_,Age_45_54,1,109.1413266,111.6869609
BlackNH,Male,some_coll_,Age_45_54,2,109.3151158,112.6421151
BlackNH,Male,some_coll_,Age_45_54,3,134.4673509,136.7803139
BlackNH,Male,some_coll_,Age_45_54,4,109.8352958,112.679043
BlackNH,Male,some_coll_,Age_45_54,5,110.8454774,113.077061
BlackNH,Male,some_coll_,Age_45_54,6,136.4129943,138.9883295
BlackNH,Male,some_coll_,Age_45_54,7,108.3020844,112.7867821
BlackNH,Male,some_coll_,Age_45_54,8,109.5462241,113.0808381
BlackNH,Male,some_coll_,Age_45_54,9,133.949229,136.5081078
BlackNH,Male,some_coll_,Age_45_54,10,110.3660966,114.6360372
BlackNH,Male,some_coll_,Age_45_54,11,135.178579,138.5987088
BlackNH,Male,some_coll_,Age_45_54,12,138.1279823,148.6656966
BlackNH,Male,some_coll_,Age_45_54,13,134.2561292,137.7386361
BlackNH,Male,some_coll_,Age_45_54,14,109.5821841,113.9194437
BlackNH,Male,some_coll_,Age_45_54,15,135.7991969,141.4021263
BlackNH,Male,some_coll_,Age_45_54,16,134.288078,147.0527929
BlackNH,Male,HS_or_less,Age_55_64,1,112.2097046,114.8136558
BlackNH,Male,HS_or_less,Age_55_64,2,112.501574,115.6507297
BlackNH,Male,HS_or_less,Age_55_64,3,137.4666416,139.9760961
BlackNH,Male,HS_or_less,Age_55_64,4,113.1669861,115.5424256
BlackNH,Male,HS_or_less,Age_55_64,5,113.7643972,116.3532141
BlackNH,Male,HS_or_less,Age_55_64,6,139.0881704,142.5082263
BlackNH,Male,HS_or_less,Age_55_64,7,111.5567138,115.7272256
BlackNH,Male,HS_or_less,Age_55_64,8,112.8191608,116.0029743
BlackNH,Male,HS_or_less,Age_55_64,9,136.9538735,139.6985362
BlackNH,Male,HS_or_less,Age_55_64,10,113.5683623,117.6288445
BlackNH,Male,HS_or_less,Age_55_64,11,138.2715501,141.7008106
BlackNH,Male,HS_or_less,Age_55_64,12,141.1827214,151.8060304
BlackNH,Male,HS_or_less,Age_55_64,13,137.3302015,140.8596368
BlackNH,Male,HS_or_less,Age_55_64,14,112.801014,116.8956868
BlackNH,Male,HS_or_less,Age_55_64,15,138.9416713,144.4547249
BlackNH,Male,HS_or_less,Age_55_64,16,137.3064163,150.2295276
BlackNH,Male,some_coll_,Age_55_64,1,111.0644538,113.7214482
BlackNH,Male,some_coll_,Age_55_64,2,111.2043434,114.7105019
BlackNH,Male,some_coll_,Age_55_64,3,136.3583306,138.8469487
BlackNH,Male,some_coll_,Age_55_64,4,111.8531049,114.6188484
BlackNH,Male,some_coll_,Age_55_64,5,112.6562938,115.2238592
BlackNH,Male,some_coll_,Age_55_64,6,138.0820915,141.2768468
BlackNH,Male,some_coll_,Age_55_64,7,110.291681,114.7548
BlackNH,Male,some_coll_,Age_55_64,8,111.5332742,115.0514025
BlackNH,Male,some_coll_,Age_55_64,9,135.820766,138.5941853
BlackNH,Male,some_coll_,Age_55_64,10,112.4315496,116.5281987
BlackNH,Male,some_coll_,Age_55_64,11,137.1143138,140.6205885
BlackNH,Male,some_coll_,Age_55_64,12,140.016522,150.7347714
BlackNH,Male,some_coll_,Age_55_64,13,136.1536128,139.798767
BlackNH,Male,some_coll_,Age_55_64,14,111.5765453,115.882697
BlackNH,Male,some_coll_,Age_55_64,15,137.6532511,143.5056866
BlackNH,Male,some_coll_,Age_55_64,16,136.1334399,149.1650456
BlackNH,Male,HS_or_less,Age_65_74,1,114.63003,117.0753028
BlackNH,Male,HS_or_less,Age_65_74,2,114.7819627,118.0523135
BlackNH,Male,HS_or_less,Age_65_74,3,140.0433097,142.0814005
BlackNH,Male,HS_or_less,Age_65_74,4,115.359677,118.0317072
BlackNH,Male,HS_or_less,Age_65_74,5,116.111128,118.6884559
BlackNH,Male,HS_or_less,Age_65_74,6,141.5018377,144.7765314
BlackNH,Male,HS_or_less,Age_65_74,7,113.6745608,118.2913511
BlackNH,Male,HS_or_less,Age_65_74,8,115.0106913,118.4934163
BlackNH,Male,HS_or_less,Age_65_74,9,139.216664,142.1177181
BlackNH,Male,HS_or_less,Age_65_74,10,115.805396,120.0737832
BlackNH,Male,HS_or_less,Age_65_74,11,140.6627716,143.9915615
BlackNH,Male,HS_or_less,Age_65_74,12,143.6044087,154.0663156
BlackNH,Male,HS_or_less,Age_65_74,13,139.6933669,143.1784438
BlackNH,Male,HS_or_less,Age_65_74,14,115.0255555,119.3531177
BlackNH,Male,HS_or_less,Age_65_74,15,141.3350744,146.7432942
BlackNH,Male,HS_or_less,Age_65_74,16,139.5387724,152.6791439
BlackNH,Male,some_coll_,Age_65_74,1,113.4274056,116.0404688
BlackNH,Male,some_coll_,Age_65_74,2,113.4517333,117.1450845
BlackNH,Male,some_coll_,Age_65_74,3,138.8689917,141.01826
BlackNH,Male,some_coll_,Age_65_74,4,114.0184338,117.135492
BlackNH,Male,some_coll_,Age_65_74,5,114.9485162,117.6136092
BlackNH,Male,some_coll_,Age_65_74,6,140.4549698,143.5859409
BlackNH,Male,some_coll_,Age_65_74,7,112.3938676,117.3345859
BlackNH,Male,some_coll_,Age_65_74,8,113.7007347,117.5659145
BlackNH,Male,some_coll_,Age_65_74,9,138.0364699,141.0604538
BlackNH,Male,some_coll_,Age_65_74,10,114.6366082,119.0051125
BlackNH,Male,some_coll_,Age_65_74,11,139.4631107,142.953764
BlackNH,Male,some_coll_,Age_65_74,12,142.4240118,153.0092541
BlackNH,Male,some_coll_,Age_65_74,13,138.4769534,142.1573989
BlackNH,Male,some_coll_,Age_65_74,14,113.775282,118.3659328
BlackNH,Male,some_coll_,Age_65_74,15,140.0189139,145.8219963
BlackNH,Male,some_coll_,Age_65_74,16,138.3559433,151.6245146
BlackNH,Male,HS_or_less,Age_75_,1,118.1028033,121.2679639
BlackNH,Male,HS_or_less,Age_75_,2,118.1272972,122.3724134
BlackNH,Male,HS_or_less,Age_75_,3,143.4301675,146.3599771
BlackNH,Male,HS_or_less,Age_75_,4,118.8343325,122.2224861
BlackNH,Male,HS_or_less,Age_75_,5,119.7300693,122.7349489
BlackNH,Male,HS_or_less,Age_75_,6,145.2702933,148.6735102
BlackNH,Male,HS_or_less,Age_75_,7,117.6168757,122.0144705
BlackNH,Male,HS_or_less,Age_75_,8,118.5907339,122.578808
BlackNH,Male,HS_or_less,Age_75_,9,142.92985,146.0699664
BlackNH,Male,HS_or_less,Age_75_,10,119.480509,124.0641045
BlackNH,Male,HS_or_less,Age_75_,11,144.076493,148.2432745
BlackNH,Male,HS_or_less,Age_75_,12,147.0416646,158.294494
BlackNH,Male,HS_or_less,Age_75_,13,143.5039666,147.0332785
BlackNH,Male,HS_or_less,Age_75_,14,118.6166351,123.4274724
BlackNH,Male,HS_or_less,Age_75_,15,145.0499282,150.6938748
BlackNH,Male,HS_or_less,Age_75_,16,143.389678,156.4936727
BlackNH,Male,some_coll_,Age_75_,1,116.8480773,120.2852315
BlackNH,Male,some_coll_,Age_75_,2,116.7905222,121.47173
BlackNH,Male,some_coll_,Age_75_,3,142.1954911,145.357195
BlackNH,Male,some_coll_,Age_75_,4,117.4729987,121.3463614
BlackNH,Male,some_coll_,Age_75_,5,118.4985051,121.7290547
BlackNH,Male,some_coll_,Age_75_,6,144.1496253,147.5567198
BlackNH,Male,some_coll_,Age_75_,7,116.2792057,121.1146821
BlackNH,Male,some_coll_,Age_75_,8,117.2489477,121.6831358
BlackNH,Male,some_coll_,Age_75_,9,141.6829636,145.0793945
BlackNH,Male,some_coll_,Age_75_,10,118.2650061,123.0421491
BlackNH,Male,some_coll_,Age_75_,11,142.8381491,147.24416
BlackNH,Male,some_coll_,Age_75_,12,145.8447669,157.2539333
BlackNH,Male,some_coll_,Age_75_,13,142.2261594,146.0736272
BlackNH,Male,some_coll_,Age_75_,14,117.332455,122.4741942
BlackNH,Male,some_coll_,Age_75_,15,143.7024304,149.8039142
BlackNH,Male,some_coll_,Age_75_,16,142.1888044,155.4570879
